source_catalog_id,slug,accepted_scientific_name,scientific_name_authorship,taxon_authority,taxon_authority_id,taxon_status,synonyms,preferred_ja_name,ja_aliases,preferred_en_name,en_aliases,category,rank,phylum,class,order,family,observed_depth_min_m,observed_depth_max_m,spawn_depth_min_m,spawn_depth_max_m,habitat_tags,ocean_regions,game_rarity,spawn_weight,spawn_conditions,behavior_id,score,asset_id,taxonomy_source_url,depth_source_url,fact_ja,fact_source_url,image_reference_url,last_verified_at,research_status,notes
F001,eurypharynx-pelecanoides,Eurypharynx pelecanoides,"Vaillant, 1882",WoRMS,127165,accepted,[],フクロウナギ,[],Pelican eel,[],fish,Species,Chordata,Teleostei,Anguilliformes,Eurypharyngidae,500,7625,500,6000,"[""deep_sea"",""water_column""]",[],legendary,0.05,"{""depth_min_m"":500,""depth_max_m"":6000,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":40}",swim,100,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127165,https://www.fishbase.se/summary/Eurypharynx-pelecanoides.html,観察深度の出典記録は500–7625m。,https://www.fishbase.se/summary/Eurypharynx-pelecanoides.html,https://www.fishbase.se/summary/Eurypharynx-pelecanoides.html,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=FishBase: bathypelagic; reported depth range 500-7625 m. | size_note=Maximum 100 cm TL reported in FishBase. | visual_note=Greatly distensible mouth; extremely attenuated tail ending in luminous organ; scaleless eel-like body. | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted | research_taxonomy_url_normalized=https://www.marinespecies.org/aphia.php?p=taxlist&tName=Eurypharynx+pelecanoides -> https://www.marinespecies.org/aphia.php?p=taxdetails&id=127165
I078,nematocarcinus-ensifer,Nematocarcinus ensifer,"(Smith, 1882)",WoRMS,107573,accepted,[],,[],Saber shrimp,[],shrimp,Species,Arthropoda,Malacostraca,Decapoda,Nematocarcinidae,0,4252,200,4252,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":200,""depth_max_m"":4252,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",swim,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=107573,https://api.obis.org/v3/occurrence?taxonid=107573&size=1000,観察深度の出典記録は0–4252m。,https://api.obis.org/v3/occurrence?taxonid=107573&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=129232&tid=107573,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=body about 15 cm | visual_note=very long thin legs and antennae with a narrow rostrum | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I079,debaspis-debilis,Debaspis debilis,"(A. Milne-Edwards, 1881)",WoRMS,1790004,accepted,[],,[],Deep-sea shrimp,[],shrimp,Species,Arthropoda,Malacostraca,Decapoda,Oplophoridae,0,5500,200,5500,"[""deep_sea"",""water_column""]",[],very_rare,0.15,"{""depth_min_m"":200,""depth_max_m"":5500,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":30}",swim,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1790004,https://api.obis.org/v3/occurrence?taxonid=1790004&size=500,観察深度の出典記録は0–5500m。,https://api.obis.org/v3/occurrence?taxonid=1790004&size=500,https://www.gbif.org/occurrence/search?scientific_name=Debaspis%20debilis&media_type=StillImage,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=body about 5 cm | visual_note=slender pelagic shrimp with long rostrum and large eyes | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I080,rimicaris-chacei,Rimicaris chacei,"Williams & Rona, 1986",WoRMS,586785,accepted,[],,[],Vent shrimp,[],shrimp,Species,Arthropoda,Malacostraca,Decapoda,Alvinocarididae,1600,4080,1600,4080,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":1600,""depth_max_m"":4080,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",swim,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=586785,https://api.obis.org/v3/occurrence?taxonid=586785&size=500,観察深度の出典記録は1600–4080m。,https://api.obis.org/v3/occurrence?taxonid=586785&size=500,https://www.gbif.org/occurrence/search?scientific_name=Rimicaris%20chacei&media_type=StillImage,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=body about 4 cm | visual_note=pale orange vent shrimp with long antennae and a narrow body | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I081,benthoecetes-bartletti,Benthoecetes bartletti,"(Smith, 1882)",WoRMS,1391796,accepted,[],,[],Bartlett's deep-sea shrimp,[],shrimp,Species,Arthropoda,Malacostraca,Decapoda,Benthesicymidae,0,5777,200,5777,"[""deep_sea"",""water_column""]",[],very_rare,0.15,"{""depth_min_m"":200,""depth_max_m"":5777,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":30}",swim,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1391796,https://api.obis.org/v3/occurrence?taxonid=1391796&size=500,観察深度の出典記録は0–5777m。,https://api.obis.org/v3/occurrence?taxonid=1391796&size=500,https://www.gbif.org/occurrence/search?scientific_name=Benthoecetes%20bartletti&media_type=StillImage,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=body about 8 cm | visual_note=slender red shrimp with an elongate rostrum | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I082,robustosergia-robusta,Robustosergia robusta,"(Smith, 1882)",WoRMS,1056517,accepted,[],,[],Robust deep-sea shrimp,[],shrimp,Species,Arthropoda,Malacostraca,Decapoda,Sergestidae,0,3063,200,3063,"[""deep_sea"",""water_column""]",[],uncommon,0.65,"{""depth_min_m"":200,""depth_max_m"":3063,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":16}",swim,25,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1056517,https://api.obis.org/v3/occurrence?taxonid=1056517&size=500,観察深度の出典記録は0–3063m。,https://api.obis.org/v3/occurrence?taxonid=1056517&size=500,https://www.gbif.org/occurrence/search?scientific_name=Robustosergia%20robusta&media_type=StillImage,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=body about 8 cm | visual_note=translucent red body with visible photophores | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I083,pasiphaea-multidentata,Pasiphaea multidentata,"Esmark, 1866",WoRMS,107676,accepted,[],,[],Glass shrimp,[],shrimp,Species,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,0,3071,200,3071,"[""deep_sea"",""water_column""]",[],uncommon,0.65,"{""depth_min_m"":200,""depth_max_m"":3071,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":16}",swim,25,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=107676,https://api.obis.org/v3/occurrence?taxonid=107676&size=500,観察深度の出典記録は0–3071m。,https://api.obis.org/v3/occurrence?taxonid=107676&size=500,https://www.gbif.org/occurrence/search?scientific_name=Pasiphaea%20multidentata&media_type=StillImage,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=body about 12 cm | visual_note=slender translucent shrimp with long antennae | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I084,nematocarcinus-gracilis,Nematocarcinus gracilis,"Spence Bate, 1888",WoRMS,514311,accepted,[],,[],Slender shrimp,[],shrimp,Species,Arthropoda,Malacostraca,Decapoda,Nematocarcinidae,1,2308,200,2308,"[""deep_sea"",""water_column""]",[],common,1,"{""depth_min_m"":200,""depth_max_m"":2308,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":12}",swim,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=514311,https://api.obis.org/v3/occurrence?taxonid=514311&size=500,観察深度の出典記録は1–2308m。,https://api.obis.org/v3/occurrence?taxonid=514311&size=500,https://www.gbif.org/occurrence/search?scientific_name=Nematocarcinus%20gracilis&media_type=StillImage,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=body about 10 cm | visual_note=long fragile legs and antennae with a thin rostrum | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I085,bathymodiolus-thermophilus,Bathymodiolus thermophilus,"Kenk & B. R. Wilson, 1985",WoRMS,183000,accepted,[],,[],Hydrothermal vent mussel,[],other_invertebrate,Species,Mollusca,Bivalvia,Mytilida,Modiolidae,1598,3300,1598,3300,"[""deep_sea"",""seafloor""]",[],rare,0.35,"{""depth_min_m"":1598,""depth_max_m"":3300,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":22}",stationary,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=183000,https://api.obis.org/v3/occurrence?taxonid=183000&size=1000,観察深度の出典記録は1598–3300m。,https://api.obis.org/v3/occurrence?taxonid=183000&size=1000,https://www.gbif.org/occurrence/4511809235,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=shell to about 20 cm | visual_note=black elongated mussel shell often in dense vent-bed clusters | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I086,riftia-pachyptila,Riftia pachyptila,"Jones, 1981",WoRMS,266010,accepted,[],,[],Giant tube worm,[],other_invertebrate,Species,Annelida,Polychaeta,Sabellida,Siboglinidae,1562,3050,1562,3050,"[""deep_sea"",""seafloor""]",[],rare,0.35,"{""depth_min_m"":1562,""depth_max_m"":3050,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":22}",stationary,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=266010,https://api.obis.org/v3/occurrence?taxonid=266010&size=1000,観察深度の出典記録は1562–3050m。,https://api.obis.org/v3/occurrence?taxonid=266010&size=1000,https://www.gbif.org/occurrence/search?scientific_name=Riftia%20pachyptila&media_type=StillImage,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=tube to about 2 m | visual_note=long white tube topped by a bright red branchial plume | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I087,lamellibrachia-luymesi,Lamellibrachia luymesi,"van der Land & Nørrevang, 1975",WoRMS,265815,accepted,[],,[],Cold-seep tube worm,[],other_invertebrate,Species,Annelida,Polychaeta,Sabellida,Siboglinidae,400,1000,400,1000,"[""deep_sea"",""seafloor""]",[],common,1,"{""depth_min_m"":400,""depth_max_m"":1000,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":12}",stationary,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=265815,https://api.obis.org/v3/occurrence?taxonid=265815&size=1000,観察深度の出典記録は400–1000m。,https://api.obis.org/v3/occurrence?taxonid=265815&size=1000,https://www.gbif.org/occurrence/search?scientific_name=Lamellibrachia%20luymesi&media_type=StillImage,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=tube to about 1.5 m | visual_note=long pale tube with a red plume projecting from the tip | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I088,escarpia-laminata,Escarpia laminata,"Jones, 1985",WoRMS,265923,accepted,[],,[],Cold-seep tube worm,[],other_invertebrate,Species,Annelida,Polychaeta,Sabellida,Siboglinidae,540,3200,540,3200,"[""deep_sea"",""seafloor""]",[],uncommon,0.65,"{""depth_min_m"":540,""depth_max_m"":3200,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":16}",stationary,25,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=265923,https://api.obis.org/v3/occurrence?taxonid=265923&size=1000,観察深度の出典記録は540–3200m。,https://api.obis.org/v3/occurrence?taxonid=265923&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=126085&tid=265923,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=tube can exceed 2 m | visual_note=very long white tube with a small red branchial plume | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I089,enypniastes-eximia,Enypniastes eximia,"Théel, 1882",WoRMS,124759,accepted,[],,[],Swimming sea cucumber,[],other_invertebrate,Species,Echinodermata,Holothuroidea,Elasipodida,Pelagothuriidae,100,6170,200,6000,"[""deep_sea"",""seafloor""]",[],very_rare,0.15,"{""depth_min_m"":200,""depth_max_m"":6000,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":30}",stationary,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=124759,https://api.obis.org/v3/occurrence?taxonid=124759&size=1000,観察深度の出典記録は100–6170m。,https://api.obis.org/v3/occurrence?taxonid=124759&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=102823&tid=124759,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=body about 25 cm | visual_note=translucent pink sea cucumber with webbed swimming fins | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I090,psychropotes-longicauda,Psychropotes longicauda,"Théel, 1882",WoRMS,124778,accepted,[],,[],Sea cucumber,[],other_invertebrate,Species,Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,271,5689,271,5689,"[""deep_sea"",""seafloor""]",[],very_rare,0.15,"{""depth_min_m"":271,""depth_max_m"":5689,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":30}",stationary,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=124778,https://api.obis.org/v3/occurrence?taxonid=124778&size=1000,観察深度の出典記録は271–5689m。,https://api.obis.org/v3/occurrence?taxonid=124778&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=102520&tid=124778,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=body about 50 cm | visual_note=purple brown sea cucumber with a sail-like dorsal appendage | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I091,scotoplanes-globosa,Scotoplanes globosa,"(Théel, 1879)",WoRMS,148773,accepted,[],,[],Sea pig,[],other_invertebrate,Species,Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,26,6770,200,6000,"[""deep_sea"",""seafloor""]",[],very_rare,0.15,"{""depth_min_m"":200,""depth_max_m"":6000,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":30}",stationary,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=148773,https://api.obis.org/v3/occurrence?taxonid=148773&size=1000,観察深度の出典記録は26–6770m。,https://api.obis.org/v3/occurrence?taxonid=148773&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=80783&tid=148773,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=body about 10 to 20 cm | visual_note=pink translucent sea cucumber with walking tube feet and dorsal papillae | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I092,euplectella-aspergillum,Euplectella aspergillum,"Owen, 1841",WoRMS,171897,accepted,[],,[],Venus flower basket,[],other_invertebrate,Species,Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,85,1296,200,1296,"[""deep_sea"",""seafloor""]",[],common,1,"{""depth_min_m"":200,""depth_max_m"":1296,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":12}",stationary,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=171897,https://api.obis.org/v3/occurrence?taxonid=171897&size=1000,観察深度の出典記録は85–1296m。,https://api.obis.org/v3/occurrence?taxonid=171897&size=1000,https://www.gbif.org/occurrence/search?scientific_name=Euplectella%20aspergillum&media_type=StillImage,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=skeleton to about 30 cm | visual_note=delicate cylindrical lattice of fused silica spicules | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
